"As a PM, I'd like to have the Smart Grid demo from s1 2014 ported into Spring XD samples repo.",XD-2715,D,
"As a field engineer, I'd like to have a comparison of Storm examples in Spring XD so that it is easy to relate from implementation standpoint. ",XD-2713,D,
"to deliver message; retries exhausted; message sent to queue ERRORS name , Should be to deliver message; retries exhausted; message sent to queue ERRORS name , So the actual name is logged. ",XD-2706,D,
"As a consequence, change gradle script regarding generation of documentation remove pushGeneratedDocs task, etc remove link rewriting that is no longer needed ",XD-2704,D,
"As a developer, I'd like to build batch sample using Sqoop so that we can demonstrate some of the capabilities. Use cases to consider JDBC to HDFS HDFS to JDBC ",XD-2703,D,
remove spark and hadoop requirements from and gradle module plugin,XD-2700,D,
"As a developer, I'd like to review the current sonar violations so that I can fix the relevant and update the irrelevant ones as invalid.",XD-2699,D,
"As a developer, I want to have to run Kafka tests on an external broker, so that I reduce the footprint of the build process. ",XD-2698,D,
Can revert part of the commit that went into upgrading to reactor 2.0 ,XD-2696,D,
"As a developer, I'd like the so that I don t have to update them manually anymore.",XD-2694,D,
"As a developer, I'd like to run Kafka tests with Kafka Server as a separate running process so that I can improve build experience. ",XD-2693,D,
Gradle 2.x is required for the latest Sonar version sonar.spring.io We may need to wait for a fix in Groovy itself 2.4.1 Please see the following links for details ,XD-2691,D,
see ,XD-2690,D,
"As a user, I'd like to see the date in logs so that I can troubleshoot issues that had occurred on a specific day and time. Property that needs adjusted ",XD-2686,D,
Min JDK version for XD 1.1 is 7. Change the to 1.7 but leave at 1.6. Changes are also needed in the mdule parent pom and gradle plugins.,XD-2684,D,
"There are several issues making it hard to impossible to create batch jobs that use Pig, Hive, HBase or other technologies supported by Spring for Apache Hadoop project. We need to make the corresponding dependencies available on the Hadoop classpath.",XD-2676,D,
"As a scala developer, someone could easily deploy the spark streaming module developed using scala. ",XD-2672,D,
When available,XD-2670,D,
"As a developer, I'd like to upgrade to SHDP GA release so that I can sync up with the latest bits. ",XD-2667,D,
"As a developer, I'd like to upgrade to Kafka s SI GA release so that I can sync up with the latest bits. The scope is to backport Kafka XD changes to SI Kafka and then upgrade to the GA release.",XD-2666,D,
"As a PM, I'd like to have the copyright message in the reference guide PDF updated to include 2015 instead of 2014. ",XD-2665,D,
"As a developer, I'd like to build Spark Streaming as data processors in XD so that we can demonstrate some of the capabilities. Implement using Java Java Lambdas Scala",XD-2664,D,
"As a user, I'd like to build XD in Windows machine so that I can develop, test, and contributed to OSS.",XD-2661,D,
"As a user, I'd like to refer to a Pig script job sample so that I can use that as a reference to integrate Pig jobs in XD.",XD-2656,D,
"Use latest version, might need to exclude version from other dependencies, e.g. SI, in ",XD-2654,D,
"As a user, I'd like to migrate from 1.0 to 1.1 and be able to port my custom modules so that I can operationalize existing data pipelines and also take advantage of latest XD features.",XD-2652,D,
The scope is to research the available options to provide request reply support for Kafka. Document findings POCs Previous Desc The bindRequestor and bindReplier methods of the message bus need to be implemented.,XD-2651,D,
See etc.,XD-2648,D,
Multiple threads invoke the shell processor result in I O errors and or data corruption. send and receive should be synchronized. ,XD-2637,D,
"As a developer, I'd like to use Ambari plugin so that I can provision, manage, and monitor Spring XD cluster using the same tool I use for Hadoop clusters.",XD-2630,D,
"As a user, I'd like to have an option to track history so that I get the visibility of stream name, module name etc. added as part of the message header.",XD-2606,D,
This fix for RichGauge should go into the 1.0.x line.,XD-2600,D,
This is a parallel implementation to the RxJava That will allow multiple threads to broadcast an event but allow processing to occur one at a time on any thread.,XD-2599,D,
"Test basic functionality hdfs sink, jdbchdfs job on hadoop26, hdp22, cdh5, phd21 Test XD on YARN on hadoop26, hdp22, cdh5 and phd21 ",XD-2595,D,
Create port of based on RxJava,XD-2589,D,
Run a clean gradle build to identify all warnings.,XD-2588,D,
Upgrade in 1.0.x branch what was done in this commit on master. ,XD-2584,D,
"As a user, I'd like to use RxJava based processor module so that I can leverage RxJava APIs for data computations. ",XD-2576,D,
Ensure build works in Windows environments,XD-2572,D,
The data that is entering a broadcast stream can only occur from one thread at a time to prevent race conditions inside the stream implementation. The current handler shares a single broadcast stream. Change to create a new one per thread usage.,XD-2570,D,
Create an 2.6 Yarn Environment on EC2 for which XD can be deployed for acceptance tests.,XD-2568,D,
"As a developer, I'd like to have acceptance test coverage for XD YARN on EC2 so that I can verify simple XD features running on YARN on every build cycle.",XD-2566,D,
"MongoDb driver is present on DIRT s classpath, while it should not should be present on mongo related modules though . This is blocked by the shortcoming described here ",XD-2565,D,
"As a developer, I'd like to isolate the Hadoop tests in a different project so that the DIRT project doesn t have to depend upon, thus eliminating the incorrect CP file generation in eclipse. ",XD-2562,D,
"As a developer, I'd like to upgrade to Reactor 2.0 RC1 release so that we can synchronize with stable dependencies.",XD-2557,D,
As in HDFS so that I can rely on the HA feature to reliably read and reinstall under failure scenarios. ,XD-2551,D,
As in HDFS so that I can rely on the HA feature to reliably read and reinstall under failure scenarios. ,XD-2550,D,
"As a performance tester, I'd like to investigate why there s high CPU startup time for both admin and container servers. Perhaps profiling would assist isolating the bottlenecks. Scope Identify the bottlenecks Document reasons List pros cons",XD-2548,D,
Create a load generator source module that will generate messages and dispatch messages to a XD stream. ,XD-2544,D,
"As a user, I'd like to have a flexible RxJava module so that it can as a processor. ",XD-2542,D,
"As a user, I'd like to implement the core interface contract so that I can create a processor module that uses RxJava API.",XD-2541,D,
"As a user, I'd like to have the option to extend compression support so that I can override the defaults and customize as needed. Follow up from this PR ",XD-2527,D,
We should move the and to the project,XD-2517,D,
"As a user, I'd like to have the option to compress messages so that I can influence the performance throughput. It d be beneficial to have support for gzip, zip compression, and decompression.",XD-2513,D,
"HA Configuration, async sends. ",XD-2508,D,
Replace the current paravirtual AMI used for CI tests needed to be replaced with a HVM based AMI Paravirtual is being phased out by Amazon. Also so we can utilize VPC and placement groups in the future. ,XD-2504,D,
Test is failing since Kafka isn t installed on the CI server. Using an embedded server will make the testing more robust vs. needing an external server.,XD-2502,D,
"As a XD Admin, I'd like to upgrade to Spring Boot 1.2.0 RELEASE and the associated dependencies so that we can catch up with the latest features, bug fixes and enhancements. Following XD dependencies needs upgraded to sync up with Boot 1.2.0 RELEASE ",XD-2501,D,
"As a user, I'd like to use attribute for jobs that inherit strategy but it is not exposed as a metadata attribute in the wiki. Note The property should be available for all the jobs that import; 3 OOTB jobs have it imported ref. attachment ",XD-2499,D,
"When building on a branch, the docs should be defaulting to build from origin master, but that doesn t seem to be happening. Instead an explicit is required to be specified on the command line. ",XD-2497,D,
Some cleanup to make the tests a bit easer to read.,XD-2496,D,
"The code base is changing a bit, so using 2.0 M1 for development is stable up until all major JIRA issues have bee completed. Then we should track snapshots in preparation to move to 2.0. M2 when it gets released.",XD-2490,D,
"A sample, perhaps taken from Pivotal Labs use case in Denver, that would calculate some time window averages for a many individual senor values .",XD-2488,D,
The module should be flexible to act as a sink as well as a processor. ErrorHandling will be considered as part of another JIRA,XD-2487,D,
"As a user, I would like to be able disable snappy compression when using hdfs dataset sink with Avro files. I d also like to be able to provide a different codec.",XD-2483,D,
What is the core interface contract users will be exposed to when creating a processor module that uses Reactor s Stream API. Some consideration for error handling should be considered as it maybe outside normal exception throwing signatures.,XD-2481,D,
"As a QA, I'd like to benchmark Sqoop vs. jdbchdfs batch job so that I can compare and contrast performance stats. ",XD-2480,D,
"As a user, I'd like to access Sqoop logs so that I can troubleshoot or evaluate the errors or current state respectively. We will have to identify how to capture the Sqoop logs and stream them to our logging mechanism.",XD-2478,D,
"As a user, I'd like to have the option to stop an existing Sqoop job so that I can clean up resources at the time of completion.",XD-2477,D,
"As a user, I'd like to have the option to setup batching so that I can ingest data in batches as opposed to payload at a time.",XD-2475,D,
"As a user, I'd like to have the option to implement bindRequestor and bindReplier so that I can bind a producer that expects async replies and bind a consumer that handles requests from a requestor and asynchronously sends replies respectively. ",XD-2474,D,
"As a user, I'd like to have the option to ACK messages so that I can guarantee that the message request sent is successful. ",XD-2473,D,
"As a QA, I'd like to include acceptance test coverage for Kafka as a message bus so that I can validate the functionality as part of every CI build.",XD-2462,D,
"As a QA, I'd like to include acceptance test coverage for spark app batch job so that I can validate the functionality as part of every CI build. ",XD-2456,D,
"The workaround explicitly updates spring core latest boot needs it merges all application.yml documents that are not profile specific under on spring key the latest boot requires it, at least for now. Boot may go back, see ",XD-2431,D,
Based on the POC from XD 2124 we should create the actual implementation. Things to consider to store in step context capture Log output MapReduce job counters capture last value from incremental imports ,XD-2430,D,
"The reference states the following s for the HSQLDB, MySql, and Postgres are already on the XD classpath It looks like this is true for Postgres and HSQLDB, but I can t see a driver for MySQL shipped with the distribution.",XD-2428,D,
"In order to improve the build reliability, we should be using the NPM repo provided by repo.spring.io See for further details.",XD-2427,D,
"Travis CI recently introduced docker based builds. This prevents root access which we don t need , but allows caching which we could not use before and seems to come with beefier machine specs",XD-2426,D,
"See discussion at 1 there seems to be unused SimpleDateFormat in TupleBuilder which hurst perf 2 More generally, should take some time to profile micro benchmark TupleBuilder",XD-2424,D,
The kafka sink supports properties for an async producer e.g. . Async producers batch messages at the risk of message loss . Add a new property element ,XD-2418,D,
"That method is actually currently never called, but The case where a mapping already exists is not covered outstanding TODO comment the semantics of the method should just be to save and override ",XD-2412,D,
"Would be nice to have the shell zip the contents of a directory if not already in zipped form. This way, the development cycle if one decided to use upload is quicker and edits can be done in place.",XD-2407,D,
"Provide A maven pom to support module projects that will declare the Spring XD dependencies as provided, configure the boot plugin for MODULE layout and other boilerplate build configuration. This should include a similar feature for gradle.",XD-2404,D,
"As a build master, I'd like to research CI options so that I can improve CI build stability and reliability. Potential Option npm cache Caching previously installed dependencies, npm cache doesn t require downloading the internet each time we build.",XD-2400,D,
As hosted in HDFS so that I can deploy the module to newly arriving containers. ,XD-2388,D,
"As a user, I'd like to refer to documentation so that I can build the custom module based on recommended standards and patterns.",XD-2384,D,
"As a developer, I'd like to setup a performance testing infrastructure rackspace , so I can start benching Kafka baselines and continue with XD use cases.",XD-2382,D,
Refactoring scope spring xd dirt Message bus dependencies The goal is to decouple them from startup phase to further enhance initialization time. ,XD-2381,D,
"As a user, I'd like to have microbatching capability so that I can ingest based on batch intervals for enhanced performance throughput. ",XD-2376,D,
"As a continuation, we would like to further investigate Spark, develop POC and identify the best appropriate design and implementation for XD.",XD-2368,D,
is failing intermittently. Why?,XD-2367,D,
This doesn t follow the conventions we have with other modules and it also means it isn t easy to override via environment variables etc. This is in HDFS and some others.,XD-2364,D,
"Create the infrastructure Mongo, Hadoop, ActiveMQ, Gemfire, Mysql, etc in EC2 for the 1.0.2 acceptance tests Retrofit the 1.0.2 to use the new infrastructure Create a 1.0.2 branch for XD EC2",XD-2362,D,
"As a user, I want Spring XD s message bus to be able to pre allocate partitions between nodes when a stream is deployed, so that rebalancing doesn t happen when a container crashes and or it s redeployed.",XD-2361,D,
"As a user, I want Spring XD to pre allocate a set of partitions between the Kafka source modules when a stream is deployed, so that deployment is simpler, and rebalancing doesn t take place. ",XD-2360,D,
"Many of the tests fail with Cannot find template location class path resource please add some templates, check your Groovy configuration, or set Somehow we need to disable this check, using the property suggested.",XD-2354,D,
We are referencing Spring.IO deps when we shouldn t since we moved to a different version of boot than in in the platform .,XD-2351,D,
"As a user, I'd like to refer to documentation in wiki so that I can configure the new sources, sinks and processor modules and as well as any new features. ",XD-2346,D,
"There are some modules that use external config properties kafka producer consumer, hadoop properties etc., . We need to avoid using such properties and have them configured inside module so that module and its properties are self contained. ",XD-2339,D,
Create an AMI that will contain the Kafka Executable as well as the Kafka performance test tools.,XD-2335,D,
"As a PM, I'd like to have test coverage for both Kafka source and sink modules so that we can assert its functionality as part of the CI builds. ",XD-2333,D,
"XD, gemfire, directories in the zip file are missing.",XD-2330,D,
Placeholder to update to Apache 2.5.1 on CI machines. Next steps It looks like the still file has 2.2.0; update it to 2.5.1 I guess we just bumped the spring data hadoop dependency; check for relevant other dependencies ,XD-2329,D,
"We have to explicitly set it to false, in order to avoid an early start of the poller and the associated ",XD-2325,D,
Create a dedicated Scheduling Page for Jobs. Currently we create a form underneath the deployments table. That is a bit unwieldy when many deployed jobs are shown in the table. Similar to XD 2320,XD-2321,D,
Create a dedicated Launch Page for Jobs. Currently we create a launch form underneath the deployments table. That is a bit unwieldy when many deployed jobs are shown in the table.,XD-2320,D,
"Create various boot starter projects for module developers. This should include templates for source, processor, sink, and job and ideally different options for each. For example, a processor configured with XML, SI Java DSL, or SI Java DSL with lambdas. ",XD-2318,D,
Update Angular Growl to v2 Allowing for stoppable notifications in case you want to see it for longer than 5 secs ,XD-2315,D,
"As a user, I'd like to have a sample app GitHub project so that I can use it as a reference while provisioning Spring XD cluster with Kafka. Consider Kafka as message bus Kafka as source ",XD-2308,D,
"XD 1.1 M1 Release PHD 2.1 Upgrade Action Items Update to SHDP 2.1.M2, Add Hadoop 2.5 hadoop25 Remove hadoop22 Remove PHD 1.0 phd1 Change PHD 2.x from phd20 to phd21 Test PHD 2.0 with phd21",XD-2307,D,
As via a REST API so that I can install the custom module in cluster. ,XD-2306,D,
Spike scope Brainstorm Identify options Document ,XD-2301,D,
"As a user, I'd like to mass ingest data from databases and others into so that I don t have to write custom code and as well as be able to ingest in an efficient way.",XD-2298,D,
"As a user, I'd like to have a config parameter preferably in servers.yml file so that I can enable disable message rates in the cluster view. ",XD-2296,D,
"Similar to , we should ship a simple batch job that appends a timestamp to a file. This will make it much easier to validate job functionality, especially in automated tests.",XD-2286,D,
Rerun test XD 2278 on a EC2 32 core machine and see when we max out.,XD-2283,D,
"As to prepare for 1.1 release, we would like to upgrade to Spring Integration 4.1.0 RC so that we can leverage the new features, enhancement and bug fixes. ",XD-2271,D,
"As to prepare for 1.1 release, we would like to upgrade to Spring Boot 1.2.0 RC1 depends on Spring 4.1.2 so that we can leverage the new features, enhancement and bug fixes. Spring Boot Milestones ",XD-2270,D,
As a follow up action from module registry refactoring we would have to clean up deprecated functions ex download of module definitions within our codebase. It may also be necessary to clean up Shell and Admin UI modules. ,XD-2269,D,
"As a developer, I'd like to have a maintenance branch so that I can commit MINOR release ex 1.0.2 code changes instead of committing to MASTER.",XD-2268,D,
Pre requisite for Rabbit MQ Benchmarks Infrastructure setup Configuration changes Tool chain setup IPerf,XD-2264,D,
Pre requisite for Rabbit MQ Benchmarks Infrastructure setup Configuration changes Tool chain setup,XD-2259,D,
Please refer to the GH Issue reported here ,XD-2258,D,
Using the iperf tool find out the transfer rate in MB sec between three machines in a four machine configuration.,XD-2253,D,
"As a user, I'd like to type the username and password to gain access to Admin server so that I don t have to add it in some file; hence I don t have to worry about having the password getting logged somewhere.",XD-2228,D,
"As a user, I'd like to have the flexibility to change the namespace so that I can isolate ZK metadata based on each tenant profile. ",XD-2226,D,
Implement pagination for ,XD-2225,D,
Add pagination for Related to XD 1864,XD-2224,D,
"As a user, I'd like to have Spring Core upgraded to 4.1.1 milestone so that I can benefit from performance improvements associated with compiled SpEL and other enhancements. ",XD-2216,D,
"To enrich acceptance test coverage, I'd like to have stress test scenario that includes ingesting data from HTTP and then writing it to Log sink.",XD-2213,D,
"To enrich acceptance tests, I'd like to have test coverage to evaluate FieldValueCounts and AggregateCounts for a given scenario.",XD-2212,D,
"To enrich acceptance test, I'd like to lazy initialize DB for JDBC Sink acceptance tests. Check to see if it is already initialized and decide. ",XD-2211,D,
"To enrich acceptance test, I'd like to add coverage to JDBC sink by including driverclass and url options.",XD-2210,D,
"To enrich acceptance test, I'd like to have basic coverage to evaluate Gemfire use cases. An example would be to ingest data from HTTP source and write it to Gemfire server.",XD-2209,D,
"To enrich the acceptance test, I'd like to evaluate JSON object to extract Good and Bad instead of just relying on a basic filter test to assert the payload content. ",XD-2208,D,
"As a user, I'd like to have a Python processor so that I can efficiently perform data computations and statistical analysis. Investigate the right approach native or via stdin stdout that fits Spring XD model. Integrate Java and Python ",XD-2205,D,
See ,XD-2192,D,
"Once the container s management server is secured, the admin server needs to know which REST template to use to get the message rates from the deployed modules inside the containers.",XD-2186,D,
"Once the container s management server is secured, the admin server needs to know which REST template to use to get the message rates from the deployed modules inside the containers.",XD-2185,D,
"Once the container s management server is secured, the admin server needs to know which REST template to use to get the message rates from the deployed modules inside the containers.",XD-2184,D,
"As a user, I want to know my configuration options are for enabling SSL HTTPS and Basic authentication for administration endpoints, so that I can secure my application.",XD-2181,D,
"As a user, I'd like to override the default commit interval so that I can configure commit interval depending on data volume. Note This would apply for all OOTB jobs that has partition support. The property could be part of servers.yml file.",XD-2180,D,
"As a user, I'd like to have the option to supply data partitioning strategy so that I can parallelize ingest of data from RDBMS to HDFS.",XD-2178,D,
XD 1.0.2 Release PHD 2.1 Upgrade Action Items Update to SHDP 2.0.3 Add Hadoop 2.5 hadoop25 Change PHD 2.x from phd20 to phd21 Test PHD 2.0 with phd21 Document that both PHD 2.1 and PHD 2.0 is supported with phd21 ,XD-2177,D,
"As a user, I'd like to evaluate Spring Boot dependency upgrades so that I can make sure there aren t any side effects or impacts to existing functionalities. ",XD-2169,D,
"As a user, I need a document covering our recommendations for deploying a XD cluster using Mesos with the Marathon Framework. ",XD-2166,D,
"As a user, I need a sandbox Docker Image so that I can get started to experiment XD deployment with the following setup Ubuntu OS Full XD Jar Java 7.x Redis RabbitMQ",XD-2158,D,
Small follow up story to XD 2094 to improve tooltip handling.,XD-2155,D,
"As a user, I'd like to have latest Spring Boot RELEASE pulled as a dependency so that I can inherit and implement the OOTB security features.",XD-2147,D,
"As a user, I'd like to have latest Spring Boot snapshot pulled as a dependency so that I can inherit and implement the OOTB security features.",XD-2146,D,
"As a user, I want to be able to provide security credentials to the XD Shell so that I can interact with an xd admin server that is secured via basic auth Technical implementation Add password and username to the admin config command. ",XD-2145,D,
"As a user, I'd like to have the option to provide single user security configurations so that I can override them as needed. Reference Spring Boot Security Scope Configurations can be provided through servers.yml file.",XD-2144,D,
"stream create foo definition label bar xxxx stream deploy foo properties seems to work but it does not. The pre validation is correct, but downstream, deployment logic still looks for module.bar instead of module.label ",XD-2140,D,
"As a user, I'd like to have the option of Cassandra sink, so I can leverage the NoSQL database to write high volumes of variable data segments in high velocity.",XD-2130,D,
"As a user, I'd like to have the option of kerberized HDFS sink so that I can leverage Kerberos open source distributed authentication system for secured data writes into Hadoop.",XD-2123,D,
"As a user, I'd like to have the option to configure default access control for endpoints so that I can grant access by Admin or Viewer roles.",XD-2122,D,
Create processor and sink modules that can execute a shell command using stdin and stdout to stream data.,XD-2118,D,
Currently the application allows AWS select which zone in the region to create an instance.,XD-2112,D,
Currently XD EC2 downloads an XD zip file from the location specified by the xd dist url after verifying that the file is accessible.. ,XD-2110,D,
"Currently, the aggregate counter only adds 1 to the individual values, even though support is there to add any increment. This ticket is about surfacing a SpEL expression on the message to choose the increment",XD-2107,D,
"Currently, custom SI property accessors are registered by a plugin and are not visible by the bus. I believe they should be. This may just be a matter of moving them around.",XD-2105,D,
"As a user, I'd like to have the option to write into Kafka sink so that I can publish mass data into Kafka broker.",XD-2103,D,
"Kafka lends itself well as a message bus, and kafka partitioning maps to MB partitioning. Implement KafkaMessageBus and supporting classes and UT IT.",XD-2098,D,
"For a given stream job, we need a visual representation of the stream job with any deployed modules.",XD-2096,D,
"Admin UI currently allows job to be deployed with deployment properties, we need similar way to deploy stream with the deployment properties module count, container matching criteria .",XD-2095,D,
We need a visual representation of the XD cluster with runtime container and deployed modules.,XD-2094,D,
Design Spike Investigate various approaches to bootstrap custom modules. Can Spring Boot be leveraged? Starter POM?,XD-2091,D,
"As a user, I'd like to have guidance to create custom modules so that I can align the development practices with recommended approach. 11 20 Update Scope of this task is to create an example to demonstrate and document the capability.",XD-2090,D,
h1. Run Acceptance tests on the following deployments. ,XD-2085,D,
"h1. Summary User wants the ability to deploy an ec2 cluster where the admin containers use a pre existing ZK ensemble, Rabbit and redis instance that are deployed on different machines. ",XD-2084,D,
Provide for retry and or dead lettering for the rabbit source similar to the rabbit message bus .,XD-2079,D,
"Use a baseline DIRT infrastructure to measure throughput, HA and scalability for various payload sizes. Depends on testing infrastructure setup, configuration and availability.",XD-2063,D,
"As an user, I'd like to have the ability to ingest data into Redis sink.",XD-2061,D,
"As an user, I'd like to have a native JDBC source module to ingest data directly from various databases. ",XD-2060,D,
The goal is to optimize the build process and at the same time validate the feature capabilities as quickly as we can. Investigate the long running tests. Look for long timeout window declarations. ,XD-2058,D,
"As a user, I'd like to have the option to use the SFTP source module so that I can access, transfer, and mange files over any reliable data streams. Reference Spring Integration SFTP Adapter Need to consider the infrastructure for testing.",XD-2044,D,
Update XD EC2 configs to Pull from 1.0.1 Repo Update XD EC2 Configs to use dir Update test configs XD HOME to instead of ,XD-2042,D,
Maybe only have it run after the publish build instead of triggering builds directly from jdk6 7 8.,XD-2036,D,
Spring 4.0 provides a UUID generator used by default in SI that should be used instead of the com.eaoi.uuid library in the xd tuple library,XD-2029,D,
"should be very brief introduction to this topic, before linking to relevant spring batch documentation.",XD-2027,D,
0xData is a rich JVM based machine learning and scoring engine.,XD-2022,D,
"When hdfsmongodb was written Spring Batch did not have a MongoItemWriter available, so Mark wrote one for XD. The hdfsmongodb module now needs to be use Spring Batches MongoItemWriter.",XD-2011,D,
"Container s module deployer has some unused code and has listeners.xml which is no longer used. Also, all the extension code is moved to ",XD-2009,D,
has a list of requirements. This also means that is critical to fix.,XD-2008,D,
"In from a http site and place it in lib xd. from the distribution, the CI tests could not start the XD instances on EC2 without it. It was suggested that we use the postgresql instead, but decided to continue the use of mysql for acceptance tests.",XD-2003,D,
Determine a better package name for the following packages once we have a common model that applies to both stream job ,XD-2002,D,
The jars are incorrectly classified as compile time deps in hadoop vs. testCompile. ,XD-1998,D,
"e.g., ^C09 42 00,882 ERROR The web application appears to have started a thread named but has failed to stop it. This is very likely to create a memory leak. The thread name may be different...",XD-1991,D,
It is documented here But maybe it should also be at the top of the appendix? ,XD-1990,D,
"A possible approach is to set a configurable wait period when the first container arrives. If another container arrives during the wait period, reset the clock. When the wait period expires, start deploying modules. ",XD-1984,D,
"introduces which is not covered by platform. Yet, we should lookup the version to use from other tomcat artifacts, using some gradle magic",XD-1981,D,
The button is at lower left of the page which requires scrolling all the way to the bottom could we move it to top right? Would make clicking back and forth for job executions much easier.,XD-1974,D,
The Rabbit by default. This makes it difficult to debug when multiple modules are in the same container because all threads are named .,XD-1970,D,
We s i the lib directory. That is no longer working and all distros seem to contain mostly the same version hadoop 2.2.0 dependencies This is the list for phd1 now ,XD-1967,D,
"12 30 43,930 WARN main Logging environment value cannot be opened and will be ignored There are extra slashes in there.... probably due to some recent changes related to xd config location in the scripts.",XD-1964,D,
Should be part of the daily build. One easy way to do it would be to use the hardcoded authentication scheme as described here bamboo should mask a property whose name contains password We may want to create a dedicated github user though,XD-1952,D,
The platform uses Boot version 1.1.4 so the plugin version used in build.gradle should match that.,XD-1948,D,
See PR ,XD-1947,D,
Test to verify stream state is correct after starting stopping containers.,XD-1946,D,
jclouds is not compatible with versions of guava higher than 15.,XD-1942,D,
Remove s from the lib directory in spring xd yarn zip distribution,XD-1940,D,
postgresql is BSD ,XD-1937,D,
The work here is doing the research.... should be removed as it is GPL GPL postgresql is BSD so that is ok another issue will handle license file inclusion.,XD-1936,D,
We need to make sure there is no dependency with build.gradle using spring IO platform dependencies. is one such scenario where jolokia dependency went missing.,XD-1931,D,
for singlenode in M7 returned a value..... on master it returns 404 error... ,XD-1929,D,
Hadoop 2.4.1 is now a stable release and we should add support for running against it,XD-1915,D,
Now that the bus supports retry it is no longer necessary to have the retry advice in the TCP Sink.,XD-1908,D,
"When deploying a definition with a container match criteria specified, and no container could be selected the logging is ambiguous and should mention the affected module 11 58 24,089 WARN No currently available containers match criteria somecriteria ",XD-1905,D,
See Requires update to gradle 2.1,XD-1891,D,
Use external JVM launch support provided by the Oracle Tools framework ,XD-1890,D,
Spring IO Compatibility,XD-1886,D,
It seems that no option validation being Spring or jsr 303 is happening anymore at stream creation time. eg stream create foo definition http port bar log ,XD-1884,D,
"Also, the approach may not work as expected on windows.",XD-1881,D,
use and aggregate counter. Should do a simplified version of this so that we can assert values of the and aggregate counter.,XD-1880,D,
See and The second assert has initializeDb false and so there are double the number of rows running the job a second time.,XD-1879,D,
"The test is very simple, it doesn t even check the results. A small change to so that number of messages to post is specified would be part of this work.",XD-1878,D,
"Port Need to consider how to start the server, maybe use the jvm fork utilities? Look into as well.",XD-1877,D,
The script tests does the following. Filter for good and bad create stream httpfilter http good filter aftergood filter expression true bad filter goodandbad splitter file dir TEST DIR true ,XD-1876,D,
Note that the documentation for the module options in particular for http client should be autogenerated using the following syntax see others ,XD-1874,D,
Update documentation related to database migration with the changes from XD 1822,XD-1871,D,
Need a way for end user to package and add custom modules scripts when deploying XD on YARN. Currently we have a zip file containing all code including modules. It s not convenient to un zip re zip this archive to add custom modules scripts. See ,XD-1863,D,
"Currently, jobs definitions and batch jobs offer similar info related to the job configuration info. The former comes from while the latter comes from Batch Job Repository. We need to combine this together so that it is not confusing to the end user.",XD-1859,D,
See impacted code at ,XD-1858,D,
"We should have an fsUri parameter for hdfs and hdfs dataset sinks so we can write to different file systems hdfs, webhdfs ",XD-1856,D,
The Tap fixture does not need to inherit from Replace moduleName method with moduleToTap. The current tap syntax is and not as currently implemented by the label fixture. ,XD-1853,D,
currently we have batch and jobs. Everything should move to jobs. See for details.,XD-1849,D,
See the design document for more details. The REST controller needs to be modified to obtain stream job state once it is available in ZooKeeper. This depends on XD 1847.,XD-1848,D,
See the design document for more details. This class or perhaps a method on a repository? will need to query ZooKeeper to obtain the state of a stream job in order to pass it along to the REST controller.,XD-1847,D,
"With XD 1311, the job execution list shows the status of the associated job. We need to show the same information for a given job execution.",XD-1835,D,
This will eliminate any race conditions between deployments and containers joining leaving the cluster.,XD-1834,D,
The JMS Source Sink has a pluggable provider default implies activeMQ the property name should be generic found while testing XD 1149 .,XD-1833,D,
Support receiving messages from an HA cluster.,XD-1824,D,
"Currently, there are and tables and we can possibly combine them into one table and have a better schema for this.",XD-1822,D,
"Generate asciidoc fragments for each module s options, this way it is always up to date.",XD-1816,D,
Pass module properties from stream plugin to . Disallow partitioning properties.,XD-1812,D,
Theoretically I would have liked to centralize logging of Http Resource calls global more substantially but see this limitation ,XD-1808,D,
Add paging support for the appropriate accessor methods in repositories,XD-1807,D,
So that the code format matches that of the XD Project.,XD-1806,D,
"XML is currently required for module definitions. XD should also support Java Config and Groovy bean definitions and potentially, SI DSLs. ",XD-1805,D,
"The XD parser had initial support for substreams, which have been subsumed by composed modules. That legacy code is unused and not needed",XD-1804,D,
Create OOTB batch job that executes a job on Spark as a tasklet could be something along this job create yarnJob definition sparkjob class SimpleApp ,XD-1791,D,
stream create foo definition bar baz stream deploy foo ,XD-1788,D,
Detect properties the bus doesn t support.,XD-1787,D,
PR ,XD-1786,D,
We need a way to access the deployment properties for the deployed modules. For example runtime module foo.sink.bar 2 ,XD-1784,D,
Create Acceptance Test Add Mongo to Ec2 Acceptance Test Environment.,XD-1781,D,
Automatically close notification messages Polish UI,XD-1774,D,
"At the job definitions page, user should be able to provide the job deployment manifest module count, criteria etc., ",XD-1769,D,
"When clicking deploy from the job definitions page, user should be able to specify the deployment manifest module count, module criteria etc., ",XD-1768,D,
"At the JobExecution page, if the job execution is failed and restartable, then we should enable the restart action only if the job is deployed. Please see for the discussion related to this.",XD-1767,D,
After spring hadoop 2.0 RC4 update.,XD-1765,D,
Update spring data hadoop version to 2.0.0.RC4 and make necessary changes to the YARN configuration.,XD-1756,D,
We have 13 skipped tests now...,XD-1749,D,
Add messages store optimization to the hdfs dataset ,XD-1748,D,
It would be useful to store admin server ip address in ZooKeeper leadership group node to identify admin server and it s admin port. ,XD-1740,D,
Hitting this issue in Chrome Looks like Chrome has some issues with making text bold if the font does not explicitly support it. ,XD-1728,D,
